onset	duration	trial_type	value	sample	StimulusPresentation
0.0	0.001	begin	1	0	PsychophysicsToolbox
0.499	0.001	stim_on	4	499	PsychophysicsToolbox
1.386	0.001	resp	3	1386	PsychophysicsToolbox
1.393	0.001	resp	3	1393	PsychophysicsToolbox
1.398	0.001	resp	3	1398	PsychophysicsToolbox
1.403	0.001	resp	3	1403	PsychophysicsToolbox
1.408	0.001	resp	3	1408	PsychophysicsToolbox
1.413	0.001	resp	3	1413	PsychophysicsToolbox
1.418	0.001	resp	3	1418	PsychophysicsToolbox
1.423	0.001	resp	3	1423	PsychophysicsToolbox
1.428	0.001	resp	3	1428	PsychophysicsToolbox
1.433	0.001	resp	3	1433	PsychophysicsToolbox
1.443	0.001	resp	3	1443	PsychophysicsToolbox
1.448	0.001	resp	3	1448	PsychophysicsToolbox
1.453	0.001	resp	3	1453	PsychophysicsToolbox
1.458	0.001	resp	3	1458	PsychophysicsToolbox
1.463	0.001	resp	3	1463	PsychophysicsToolbox
1.468	0.001	resp	3	1468	PsychophysicsToolbox
1.473	0.001	resp	3	1473	PsychophysicsToolbox
1.478	0.001	resp	3	1478	PsychophysicsToolbox
1.483	0.001	resp	3	1483	PsychophysicsToolbox
1.488	0.001	resp	3	1488	PsychophysicsToolbox
1.498	0.001	resp	3	1498	PsychophysicsToolbox
1.503	0.001	resp	3	1503	PsychophysicsToolbox
1.509	0.001	resp	3	1509	PsychophysicsToolbox
1.514	0.001	resp	3	1514	PsychophysicsToolbox
1.519	0.001	resp	3	1519	PsychophysicsToolbox
1.524	0.001	resp	3	1524	PsychophysicsToolbox
1.529	0.001	resp	3	1529	PsychophysicsToolbox
1.534	0.001	resp	3	1534	PsychophysicsToolbox
1.539	0.001	resp	3	1539	PsychophysicsToolbox
1.549	0.001	resp	3	1549	PsychophysicsToolbox
1.554	0.001	resp	3	1554	PsychophysicsToolbox
1.559	0.001	resp	3	1559	PsychophysicsToolbox
1.564	0.001	resp	3	1564	PsychophysicsToolbox
2.002	0.001	stim_on	4	2002	PsychophysicsToolbox
3.058	0.001	resp	3	3058	PsychophysicsToolbox
3.065	0.001	resp	3	3065	PsychophysicsToolbox
3.07	0.001	resp	3	3070	PsychophysicsToolbox
3.075	0.001	resp	3	3075	PsychophysicsToolbox
3.08	0.001	resp	3	3080	PsychophysicsToolbox
3.085	0.001	resp	3	3085	PsychophysicsToolbox
3.09	0.001	resp	3	3090	PsychophysicsToolbox
3.095	0.001	resp	3	3095	PsychophysicsToolbox
3.1	0.001	resp	3	3100	PsychophysicsToolbox
3.105	0.001	resp	3	3105	PsychophysicsToolbox
3.115	0.001	resp	3	3115	PsychophysicsToolbox
3.12	0.001	resp	3	3120	PsychophysicsToolbox
3.125	0.001	resp	3	3125	PsychophysicsToolbox
3.13	0.001	resp	3	3130	PsychophysicsToolbox
3.135	0.001	resp	3	3135	PsychophysicsToolbox
3.14	0.001	resp	3	3140	PsychophysicsToolbox
3.145	0.001	resp	3	3145	PsychophysicsToolbox
3.15	0.001	resp	3	3150	PsychophysicsToolbox
3.156	0.001	resp	3	3156	PsychophysicsToolbox
3.166	0.001	resp	3	3166	PsychophysicsToolbox
3.171	0.001	resp	3	3171	PsychophysicsToolbox
3.176	0.001	resp	3	3176	PsychophysicsToolbox
3.181	0.001	resp	3	3181	PsychophysicsToolbox
3.186	0.001	resp	3	3186	PsychophysicsToolbox
3.191	0.001	resp	3	3191	PsychophysicsToolbox
3.196	0.001	resp	3	3196	PsychophysicsToolbox
3.201	0.001	resp	3	3201	PsychophysicsToolbox
3.206	0.001	resp	3	3206	PsychophysicsToolbox
3.211	0.001	resp	3	3211	PsychophysicsToolbox
3.571	0.001	stim_on	4	3571	PsychophysicsToolbox
4.516	0.001	resp	3	4516	PsychophysicsToolbox
4.522	0.001	resp	3	4522	PsychophysicsToolbox
4.527	0.001	resp	3	4527	PsychophysicsToolbox
4.532	0.001	resp	3	4532	PsychophysicsToolbox
4.537	0.001	resp	3	4537	PsychophysicsToolbox
4.542	0.001	resp	3	4542	PsychophysicsToolbox
4.547	0.001	resp	3	4547	PsychophysicsToolbox
4.553	0.001	resp	3	4553	PsychophysicsToolbox
4.558	0.001	resp	3	4558	PsychophysicsToolbox
4.563	0.001	resp	3	4563	PsychophysicsToolbox
4.573	0.001	resp	3	4573	PsychophysicsToolbox
4.578	0.001	resp	3	4578	PsychophysicsToolbox
4.583	0.001	resp	3	4583	PsychophysicsToolbox
4.588	0.001	resp	3	4588	PsychophysicsToolbox
4.593	0.001	resp	3	4593	PsychophysicsToolbox
4.598	0.001	resp	3	4598	PsychophysicsToolbox
4.603	0.001	resp	3	4603	PsychophysicsToolbox
4.608	0.001	resp	3	4608	PsychophysicsToolbox
4.613	0.001	resp	3	4613	PsychophysicsToolbox
4.618	0.001	resp	3	4618	PsychophysicsToolbox
4.628	0.001	resp	3	4628	PsychophysicsToolbox
4.633	0.001	resp	3	4633	PsychophysicsToolbox
4.638	0.001	resp	3	4638	PsychophysicsToolbox
4.643	0.001	resp	3	4643	PsychophysicsToolbox
5.275	0.001	stim_on	4	5275	PsychophysicsToolbox
6.366	0.001	resp	3	6366	PsychophysicsToolbox
6.373	0.001	resp	3	6373	PsychophysicsToolbox
6.378	0.001	resp	3	6378	PsychophysicsToolbox
6.383	0.001	resp	3	6383	PsychophysicsToolbox
6.388	0.001	resp	3	6388	PsychophysicsToolbox
6.393	0.001	resp	3	6393	PsychophysicsToolbox
6.398	0.001	resp	3	6398	PsychophysicsToolbox
6.403	0.001	resp	3	6403	PsychophysicsToolbox
6.408	0.001	resp	3	6408	PsychophysicsToolbox
6.413	0.001	resp	3	6413	PsychophysicsToolbox
6.423	0.001	resp	3	6423	PsychophysicsToolbox
6.428	0.001	resp	3	6428	PsychophysicsToolbox
6.433	0.001	resp	3	6433	PsychophysicsToolbox
6.438	0.001	resp	3	6438	PsychophysicsToolbox
6.443	0.001	resp	3	6443	PsychophysicsToolbox
6.448	0.001	resp	3	6448	PsychophysicsToolbox
6.453	0.001	resp	3	6453	PsychophysicsToolbox
6.458	0.001	resp	3	6458	PsychophysicsToolbox
6.463	0.001	resp	3	6463	PsychophysicsToolbox
6.468	0.001	resp	3	6468	PsychophysicsToolbox
6.478	0.001	resp	3	6478	PsychophysicsToolbox
6.483	0.001	resp	3	6483	PsychophysicsToolbox
6.489	0.001	resp	3	6489	PsychophysicsToolbox
6.494	0.001	resp	3	6494	PsychophysicsToolbox
6.499	0.001	resp	3	6499	PsychophysicsToolbox
6.644	0.001	stim_on	4	6644	PsychophysicsToolbox
7.594	0.001	resp	3	7594	PsychophysicsToolbox
7.601	0.001	resp	3	7601	PsychophysicsToolbox
7.606	0.001	resp	3	7606	PsychophysicsToolbox
7.611	0.001	resp	3	7611	PsychophysicsToolbox
7.616	0.001	resp	3	7616	PsychophysicsToolbox
7.621	0.001	resp	3	7621	PsychophysicsToolbox
7.626	0.001	resp	3	7626	PsychophysicsToolbox
7.631	0.001	resp	3	7631	PsychophysicsToolbox
7.636	0.001	resp	3	7636	PsychophysicsToolbox
7.641	0.001	resp	3	7641	PsychophysicsToolbox
7.651	0.001	resp	3	7651	PsychophysicsToolbox
7.656	0.001	resp	3	7656	PsychophysicsToolbox
7.661	0.001	resp	3	7661	PsychophysicsToolbox
7.666	0.001	resp	3	7666	PsychophysicsToolbox
7.671	0.001	resp	3	7671	PsychophysicsToolbox
7.676	0.001	resp	3	7676	PsychophysicsToolbox
7.681	0.001	resp	3	7681	PsychophysicsToolbox
7.686	0.001	resp	3	7686	PsychophysicsToolbox
7.691	0.001	resp	3	7691	PsychophysicsToolbox
7.696	0.001	resp	3	7696	PsychophysicsToolbox
7.706	0.001	resp	3	7706	PsychophysicsToolbox
7.711	0.001	resp	3	7711	PsychophysicsToolbox
7.716	0.001	resp	3	7716	PsychophysicsToolbox
7.721	0.001	resp	3	7721	PsychophysicsToolbox
7.726	0.001	resp	3	7726	PsychophysicsToolbox
7.731	0.001	resp	3	7731	PsychophysicsToolbox
7.736	0.001	resp	3	7736	PsychophysicsToolbox
7.741	0.001	resp	3	7741	PsychophysicsToolbox
7.746	0.001	resp	3	7746	PsychophysicsToolbox
8.147	0.001	stim_on	4	8147	PsychophysicsToolbox
9.057	0.001	resp	3	9057	PsychophysicsToolbox
9.063	0.001	resp	3	9063	PsychophysicsToolbox
9.068	0.001	resp	3	9068	PsychophysicsToolbox
9.073	0.001	resp	3	9073	PsychophysicsToolbox
9.078	0.001	resp	3	9078	PsychophysicsToolbox
9.083	0.001	resp	3	9083	PsychophysicsToolbox
9.088	0.001	resp	3	9088	PsychophysicsToolbox
9.093	0.001	resp	3	9093	PsychophysicsToolbox
9.098	0.001	resp	3	9098	PsychophysicsToolbox
9.104	0.001	resp	3	9104	PsychophysicsToolbox
9.114	0.001	resp	3	9114	PsychophysicsToolbox
9.119	0.001	resp	3	9119	PsychophysicsToolbox
9.124	0.001	resp	3	9124	PsychophysicsToolbox
9.129	0.001	resp	3	9129	PsychophysicsToolbox
9.134	0.001	resp	3	9134	PsychophysicsToolbox
9.139	0.001	resp	3	9139	PsychophysicsToolbox
9.144	0.001	resp	3	9144	PsychophysicsToolbox
9.149	0.001	resp	3	9149	PsychophysicsToolbox
9.154	0.001	resp	3	9154	PsychophysicsToolbox
9.159	0.001	resp	3	9159	PsychophysicsToolbox
9.516	0.001	stim_on	4	9516	PsychophysicsToolbox
10.413	0.001	resp	3	10413	PsychophysicsToolbox
10.42	0.001	resp	3	10420	PsychophysicsToolbox
10.425	0.001	resp	3	10425	PsychophysicsToolbox
10.43	0.001	resp	3	10430	PsychophysicsToolbox
10.435	0.001	resp	3	10435	PsychophysicsToolbox
10.44	0.001	resp	3	10440	PsychophysicsToolbox
10.445	0.001	resp	3	10445	PsychophysicsToolbox
10.45	0.001	resp	3	10450	PsychophysicsToolbox
10.455	0.001	resp	3	10455	PsychophysicsToolbox
10.46	0.001	resp	3	10460	PsychophysicsToolbox
10.47	0.001	resp	3	10470	PsychophysicsToolbox
10.475	0.001	resp	3	10475	PsychophysicsToolbox
10.48	0.001	resp	3	10480	PsychophysicsToolbox
10.485	0.001	resp	3	10485	PsychophysicsToolbox
10.49	0.001	resp	3	10490	PsychophysicsToolbox
10.495	0.001	resp	3	10495	PsychophysicsToolbox
10.5	0.001	resp	3	10500	PsychophysicsToolbox
10.505	0.001	resp	3	10505	PsychophysicsToolbox
10.51	0.001	resp	3	10510	PsychophysicsToolbox
10.515	0.001	resp	3	10515	PsychophysicsToolbox
10.525	0.001	resp	3	10525	PsychophysicsToolbox
10.53	0.001	resp	3	10530	PsychophysicsToolbox
10.535	0.001	resp	3	10535	PsychophysicsToolbox
10.54	0.001	resp	3	10540	PsychophysicsToolbox
10.545	0.001	resp	3	10545	PsychophysicsToolbox
10.551	0.001	resp	3	10551	PsychophysicsToolbox
10.969	0.001	stim_on	4	10969	PsychophysicsToolbox
11.909	0.001	resp	3	11909	PsychophysicsToolbox
11.916	0.001	resp	3	11916	PsychophysicsToolbox
11.921	0.001	resp	3	11921	PsychophysicsToolbox
11.926	0.001	resp	3	11926	PsychophysicsToolbox
11.931	0.001	resp	3	11931	PsychophysicsToolbox
11.936	0.001	resp	3	11936	PsychophysicsToolbox
11.941	0.001	resp	3	11941	PsychophysicsToolbox
11.946	0.001	resp	3	11946	PsychophysicsToolbox
11.951	0.001	resp	3	11951	PsychophysicsToolbox
11.956	0.001	resp	3	11956	PsychophysicsToolbox
11.966	0.001	resp	3	11966	PsychophysicsToolbox
11.971	0.001	resp	3	11971	PsychophysicsToolbox
11.976	0.001	resp	3	11976	PsychophysicsToolbox
11.981	0.001	resp	3	11981	PsychophysicsToolbox
11.986	0.001	resp	3	11986	PsychophysicsToolbox
11.991	0.001	resp	3	11991	PsychophysicsToolbox
11.996	0.001	resp	3	11996	PsychophysicsToolbox
12.001	0.001	resp	3	12001	PsychophysicsToolbox
12.006	0.001	resp	3	12006	PsychophysicsToolbox
12.011	0.001	resp	3	12011	PsychophysicsToolbox
12.021	0.001	resp	3	12021	PsychophysicsToolbox
12.026	0.001	resp	3	12026	PsychophysicsToolbox
12.571	0.001	stim_on	4	12571	PsychophysicsToolbox
13.594	0.001	resp	3	13594	PsychophysicsToolbox
13.601	0.001	resp	3	13601	PsychophysicsToolbox
13.606	0.001	resp	3	13606	PsychophysicsToolbox
13.611	0.001	resp	3	13611	PsychophysicsToolbox
13.616	0.001	resp	3	13616	PsychophysicsToolbox
13.621	0.001	resp	3	13621	PsychophysicsToolbox
13.626	0.001	resp	3	13626	PsychophysicsToolbox
13.631	0.001	resp	3	13631	PsychophysicsToolbox
13.636	0.001	resp	3	13636	PsychophysicsToolbox
13.641	0.001	resp	3	13641	PsychophysicsToolbox
13.652	0.001	resp	3	13652	PsychophysicsToolbox
13.657	0.001	resp	3	13657	PsychophysicsToolbox
13.662	0.001	resp	3	13662	PsychophysicsToolbox
13.667	0.001	resp	3	13667	PsychophysicsToolbox
13.672	0.001	resp	3	13672	PsychophysicsToolbox
13.677	0.001	resp	3	13677	PsychophysicsToolbox
13.682	0.001	resp	3	13682	PsychophysicsToolbox
13.687	0.001	resp	3	13687	PsychophysicsToolbox
13.692	0.001	resp	3	13692	PsychophysicsToolbox
13.697	0.001	resp	3	13697	PsychophysicsToolbox
13.707	0.001	resp	3	13707	PsychophysicsToolbox
13.712	0.001	resp	3	13712	PsychophysicsToolbox
13.717	0.001	resp	3	13717	PsychophysicsToolbox
13.722	0.001	resp	3	13722	PsychophysicsToolbox
14.091	0.001	stim_on	4	14091	PsychophysicsToolbox
15.021	0.001	resp	3	15021	PsychophysicsToolbox
15.028	0.001	resp	3	15028	PsychophysicsToolbox
15.033	0.001	resp	3	15033	PsychophysicsToolbox
15.038	0.001	resp	3	15038	PsychophysicsToolbox
15.043	0.001	resp	3	15043	PsychophysicsToolbox
15.048	0.001	resp	3	15048	PsychophysicsToolbox
15.053	0.001	resp	3	15053	PsychophysicsToolbox
15.058	0.001	resp	3	15058	PsychophysicsToolbox
15.063	0.001	resp	3	15063	PsychophysicsToolbox
15.068	0.001	resp	3	15068	PsychophysicsToolbox
15.078	0.001	resp	3	15078	PsychophysicsToolbox
15.083	0.001	resp	3	15083	PsychophysicsToolbox
15.088	0.001	resp	3	15088	PsychophysicsToolbox
15.093	0.001	resp	3	15093	PsychophysicsToolbox
15.098	0.001	resp	3	15098	PsychophysicsToolbox
15.103	0.001	resp	3	15103	PsychophysicsToolbox
15.108	0.001	resp	3	15108	PsychophysicsToolbox
15.113	0.001	resp	3	15113	PsychophysicsToolbox
15.118	0.001	resp	3	15118	PsychophysicsToolbox
15.123	0.001	resp	3	15123	PsychophysicsToolbox
15.811	0.001	stim_on	4	15811	PsychophysicsToolbox
16.592	0.001	resp	3	16592	PsychophysicsToolbox
16.598	0.001	resp	3	16598	PsychophysicsToolbox
16.603	0.001	resp	3	16603	PsychophysicsToolbox
16.608	0.001	resp	3	16608	PsychophysicsToolbox
16.613	0.001	resp	3	16613	PsychophysicsToolbox
16.618	0.001	resp	3	16618	PsychophysicsToolbox
16.623	0.001	resp	3	16623	PsychophysicsToolbox
16.628	0.001	resp	3	16628	PsychophysicsToolbox
16.633	0.001	resp	3	16633	PsychophysicsToolbox
16.638	0.001	resp	3	16638	PsychophysicsToolbox
16.643	0.001	resp	3	16643	PsychophysicsToolbox
16.654	0.001	resp	3	16654	PsychophysicsToolbox
16.659	0.001	resp	3	16659	PsychophysicsToolbox
16.664	0.001	resp	3	16664	PsychophysicsToolbox
16.669	0.001	resp	3	16669	PsychophysicsToolbox
16.674	0.001	resp	3	16674	PsychophysicsToolbox
16.679	0.001	resp	3	16679	PsychophysicsToolbox
16.684	0.001	resp	3	16684	PsychophysicsToolbox
16.689	0.001	resp	3	16689	PsychophysicsToolbox
16.694	0.001	resp	3	16694	PsychophysicsToolbox
16.699	0.001	resp	3	16699	PsychophysicsToolbox
16.709	0.001	resp	3	16709	PsychophysicsToolbox
16.714	0.001	resp	3	16714	PsychophysicsToolbox
16.719	0.001	resp	3	16719	PsychophysicsToolbox
16.724	0.001	resp	3	16724	PsychophysicsToolbox
17.447	0.001	stim_on	4	17447	PsychophysicsToolbox
18.347	0.001	resp	3	18347	PsychophysicsToolbox
18.354	0.001	resp	3	18354	PsychophysicsToolbox
18.359	0.001	resp	3	18359	PsychophysicsToolbox
18.364	0.001	resp	3	18364	PsychophysicsToolbox
18.369	0.001	resp	3	18369	PsychophysicsToolbox
18.374	0.001	resp	3	18374	PsychophysicsToolbox
18.379	0.001	resp	3	18379	PsychophysicsToolbox
18.384	0.001	resp	3	18384	PsychophysicsToolbox
18.389	0.001	resp	3	18389	PsychophysicsToolbox
18.394	0.001	resp	3	18394	PsychophysicsToolbox
18.404	0.001	resp	3	18404	PsychophysicsToolbox
18.409	0.001	resp	3	18409	PsychophysicsToolbox
18.414	0.001	resp	3	18414	PsychophysicsToolbox
18.419	0.001	resp	3	18419	PsychophysicsToolbox
18.424	0.001	resp	3	18424	PsychophysicsToolbox
18.429	0.001	resp	3	18429	PsychophysicsToolbox
18.434	0.001	resp	3	18434	PsychophysicsToolbox
18.44	0.001	resp	3	18440	PsychophysicsToolbox
18.445	0.001	resp	3	18445	PsychophysicsToolbox
18.455	0.001	resp	3	18455	PsychophysicsToolbox
18.46	0.001	resp	3	18460	PsychophysicsToolbox
18.465	0.001	resp	3	18465	PsychophysicsToolbox
18.47	0.001	resp	3	18470	PsychophysicsToolbox
18.8	0.001	stim_on	4	18800	PsychophysicsToolbox
19.709	0.001	resp	3	19709	PsychophysicsToolbox
19.716	0.001	resp	3	19716	PsychophysicsToolbox
19.721	0.001	resp	3	19721	PsychophysicsToolbox
19.726	0.001	resp	3	19726	PsychophysicsToolbox
19.731	0.001	resp	3	19731	PsychophysicsToolbox
19.736	0.001	resp	3	19736	PsychophysicsToolbox
19.741	0.001	resp	3	19741	PsychophysicsToolbox
19.746	0.001	resp	3	19746	PsychophysicsToolbox
19.751	0.001	resp	3	19751	PsychophysicsToolbox
19.756	0.001	resp	3	19756	PsychophysicsToolbox
19.766	0.001	resp	3	19766	PsychophysicsToolbox
19.771	0.001	resp	3	19771	PsychophysicsToolbox
19.776	0.001	resp	3	19776	PsychophysicsToolbox
19.781	0.001	resp	3	19781	PsychophysicsToolbox
19.786	0.001	resp	3	19786	PsychophysicsToolbox
19.791	0.001	resp	3	19791	PsychophysicsToolbox
19.796	0.001	resp	3	19796	PsychophysicsToolbox
19.802	0.001	resp	3	19802	PsychophysicsToolbox
19.807	0.001	resp	3	19807	PsychophysicsToolbox
19.817	0.001	resp	3	19817	PsychophysicsToolbox
19.822	0.001	resp	3	19822	PsychophysicsToolbox
19.827	0.001	resp	3	19827	PsychophysicsToolbox
19.832	0.001	resp	3	19832	PsychophysicsToolbox
20.469	0.001	stim_on	4	20469	PsychophysicsToolbox
21.409	0.001	resp	3	21409	PsychophysicsToolbox
21.415	0.001	resp	3	21415	PsychophysicsToolbox
21.42	0.001	resp	3	21420	PsychophysicsToolbox
21.425	0.001	resp	3	21425	PsychophysicsToolbox
21.43	0.001	resp	3	21430	PsychophysicsToolbox
21.435	0.001	resp	3	21435	PsychophysicsToolbox
21.441	0.001	resp	3	21441	PsychophysicsToolbox
21.446	0.001	resp	3	21446	PsychophysicsToolbox
21.451	0.001	resp	3	21451	PsychophysicsToolbox
21.456	0.001	resp	3	21456	PsychophysicsToolbox
21.466	0.001	resp	3	21466	PsychophysicsToolbox
21.471	0.001	resp	3	21471	PsychophysicsToolbox
21.476	0.001	resp	3	21476	PsychophysicsToolbox
21.481	0.001	resp	3	21481	PsychophysicsToolbox
21.486	0.001	resp	3	21486	PsychophysicsToolbox
21.491	0.001	resp	3	21491	PsychophysicsToolbox
21.496	0.001	resp	3	21496	PsychophysicsToolbox
21.501	0.001	resp	3	21501	PsychophysicsToolbox
21.506	0.001	resp	3	21506	PsychophysicsToolbox
21.511	0.001	resp	3	21511	PsychophysicsToolbox
22.106	0.001	stim_on	4	22106	PsychophysicsToolbox
22.994	0.001	resp	3	22994	PsychophysicsToolbox
23.0	0.001	resp	3	23000	PsychophysicsToolbox
23.005	0.001	resp	3	23005	PsychophysicsToolbox
23.01	0.001	resp	3	23010	PsychophysicsToolbox
23.015	0.001	resp	3	23015	PsychophysicsToolbox
23.02	0.001	resp	3	23020	PsychophysicsToolbox
23.026	0.001	resp	3	23026	PsychophysicsToolbox
23.031	0.001	resp	3	23031	PsychophysicsToolbox
23.036	0.001	resp	3	23036	PsychophysicsToolbox
23.041	0.001	resp	3	23041	PsychophysicsToolbox
23.051	0.001	resp	3	23051	PsychophysicsToolbox
23.056	0.001	resp	3	23056	PsychophysicsToolbox
23.061	0.001	resp	3	23061	PsychophysicsToolbox
23.066	0.001	resp	3	23066	PsychophysicsToolbox
23.071	0.001	resp	3	23071	PsychophysicsToolbox
23.076	0.001	resp	3	23076	PsychophysicsToolbox
23.081	0.001	resp	3	23081	PsychophysicsToolbox
23.086	0.001	resp	3	23086	PsychophysicsToolbox
23.091	0.001	resp	3	23091	PsychophysicsToolbox
23.096	0.001	resp	3	23096	PsychophysicsToolbox
23.425	0.001	stim_on	4	23425	PsychophysicsToolbox
24.366	0.001	resp	3	24366	PsychophysicsToolbox
24.373	0.001	resp	3	24373	PsychophysicsToolbox
24.378	0.001	resp	3	24378	PsychophysicsToolbox
24.383	0.001	resp	3	24383	PsychophysicsToolbox
24.388	0.001	resp	3	24388	PsychophysicsToolbox
24.393	0.001	resp	3	24393	PsychophysicsToolbox
24.398	0.001	resp	3	24398	PsychophysicsToolbox
24.403	0.001	resp	3	24403	PsychophysicsToolbox
24.408	0.001	resp	3	24408	PsychophysicsToolbox
24.413	0.001	resp	3	24413	PsychophysicsToolbox
24.423	0.001	resp	3	24423	PsychophysicsToolbox
24.429	0.001	resp	3	24429	PsychophysicsToolbox
24.434	0.001	resp	3	24434	PsychophysicsToolbox
24.439	0.001	resp	3	24439	PsychophysicsToolbox
24.444	0.001	resp	3	24444	PsychophysicsToolbox
24.449	0.001	resp	3	24449	PsychophysicsToolbox
24.454	0.001	resp	3	24454	PsychophysicsToolbox
24.459	0.001	resp	3	24459	PsychophysicsToolbox
24.464	0.001	resp	3	24464	PsychophysicsToolbox
24.474	0.001	resp	3	24474	PsychophysicsToolbox
24.479	0.001	resp	3	24479	PsychophysicsToolbox
24.484	0.001	resp	3	24484	PsychophysicsToolbox
24.489	0.001	resp	3	24489	PsychophysicsToolbox
25.061	0.001	stim_on	4	25061	PsychophysicsToolbox
25.957	0.001	resp	3	25957	PsychophysicsToolbox
25.964	0.001	resp	3	25964	PsychophysicsToolbox
25.969	0.001	resp	3	25969	PsychophysicsToolbox
25.974	0.001	resp	3	25974	PsychophysicsToolbox
25.979	0.001	resp	3	25979	PsychophysicsToolbox
25.984	0.001	resp	3	25984	PsychophysicsToolbox
25.989	0.001	resp	3	25989	PsychophysicsToolbox
25.994	0.001	resp	3	25994	PsychophysicsToolbox
25.999	0.001	resp	3	25999	PsychophysicsToolbox
26.004	0.001	resp	3	26004	PsychophysicsToolbox
26.014	0.001	resp	3	26014	PsychophysicsToolbox
26.019	0.001	resp	3	26019	PsychophysicsToolbox
26.024	0.001	resp	3	26024	PsychophysicsToolbox
26.029	0.001	resp	3	26029	PsychophysicsToolbox
26.034	0.001	resp	3	26034	PsychophysicsToolbox
26.039	0.001	resp	3	26039	PsychophysicsToolbox
26.044	0.001	resp	3	26044	PsychophysicsToolbox
26.049	0.001	resp	3	26049	PsychophysicsToolbox
26.054	0.001	resp	3	26054	PsychophysicsToolbox
